System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
canmbp;MB;MB248;;;;mb.mb248;
canmbp;MB;MB250;;;;mb.mb250;
canmbp;MB;MB251;;;;mb.mb251;
canmbp;MB;MB252;;;;mb.mb252;
canmbp;MB;MB253;;;;mb.mb253;
canmbp;MB;MB254;;;;mb.mb254;
canmbp;MB;MB255;;;;mb.mb255;
canmbp;MB;MB256;;;;mb.mb256;
canmbp;MB;MB257;;;;mb.mb257;
canmbp;MB;MB259;;;;mb.mb259;
canmbp;MB;MB260;;;;mb.mb260;
canmbp;MB;MB261;;;;mb.mb261;
canmbp;MB;MB262;;;;mb.mb262;
canmbp;MB;MB264;;;;mb.mb264;
canmbp;MB;MB265;;;;mb.mb265;
canmbp;MB;MB266;;;;mb.mb266;
canmbp;MB;MB267;;;;mb.mb267;
canmbp;MB;MB268;;;;mb.mb268;
canmbp;MB;MB269;;;;mb.mb269;
canmbp;MB;MB270;;;;mb.mb270;
canmbp;MB;MB271;;;;mb.mb271;
canmbp;MB;MB272;;;;mb.mb272;
canmbp;MB;MB273;;;;mb.mb273;
canmbp;MB;MB274;;;;mb.mb274;
canmbp;MB;MB275;;;;mb.mb275;
canmbp;MB;MB276;;;;mb.mb276;
canmbp;MB;MB278;;;;mb.mb278;
canmbp;MB;MB279;;;;mb.mb279;
canmbp;MB;MB280;;;;mb.mb280;
canmbp;MB;MB282;;;;mb.mb282;
canmbp;MB;MB283;;;;mb.mb283;
canmbp;MB;MB285;;;;mb.mb285;
canmbp;MB;MB287;;;;mb.mb287;
canmbp;MB;MB289;;;;mb.mb289;
canmbp;MB;MB290;;;;mb.mb290;
canmbp;MB;MB291;;Fli;Flin Flon;mb.mb291fli;
canmbp;SK;MB291;;;;sk.mb291;
canmbp;MB;MB291;;;;mb.mb291;
canmbp;MB;MB301;;;;mb.mb301;
canmbp;MB;MB302;;;;mb.mb302;
canmbp;MB;MB303;;;;mb.mb303;
canmbp;MB;MB304;;;;mb.mb304;
canmbp;MB;MB305;;;;mb.mb305;
canmbp;MB;MB306;;;;mb.mb306;
canmbp;MB;MB307;;;;mb.mb307;
canmbp;MB;MB308;;;;mb.mb308;
canmbp;MB;MB309;;;;mb.mb309;
canmbp;MB;MB310;;;;mb.mb310;
canmbp;MB;MB311;;;;mb.mb311;
canmbp;MB;MB312;;;;mb.mb312;
canmbp;MB;MB313;;;;mb.mb313;
canmbp;MB;MB314;;;;mb.mb314;
canmbp;MB;MB315;;;;mb.mb315;
canmbp;MB;MB317;;;;mb.mb317;
canmbp;MB;MB319;;;;mb.mb319;
canmbp;MB;MB320;;;;mb.mb320;
canmbp;MB;MB321;;;;mb.mb321;
canmbp;MB;MB322;;;;mb.mb322;
canmbp;MB;MB323;;;;mb.mb323;
canmbp;MB;MB324;;;;mb.mb324;
canmbp;MB;MB325;;;;mb.mb325;
canmbp;MB;MB326;;;;mb.mb326;
canmbp;MB;MB327;;;;mb.mb327;
canmbp;MB;MB328;;;;mb.mb328;
canmbp;MB;MB329;;;;mb.mb329;
canmbp;MB;MB330;;;;mb.mb330;
canmbp;MB;MB331;;;;mb.mb331;
canmbp;MB;MB332;;;;mb.mb332;
canmbp;MB;MB334;;;;mb.mb334;
canmbp;MB;MB336;;;;mb.mb336;
canmbp;MB;MB338;;;;mb.mb338;
canmbp;MB;MB340;;;;mb.mb340;
canmbp;MB;MB341;;;;mb.mb341;
canmbp;MB;MB342;;;;mb.mb342;
canmbp;MB;MB343;;;;mb.mb343;
canmbp;MB;MB344;;;;mb.mb344;
canmbp;MB;MB344;;Waw;Wawanesa;mb.mb344waw;
canmbp;MB;MB345;;;;mb.mb345;
canmbp;MB;MB346;;;;mb.mb346;
canmbp;MB;MB347;;;;mb.mb347;
canmbp;MB;MB348;;;;mb.mb348;
canmbp;MB;MB349;;;;mb.mb349;
canmbp;MB;MB350;;;;mb.mb350;
canmbp;MB;MB351;;;;mb.mb351;
canmbp;MB;MB352;;;;mb.mb352;
canmbp;MB;MB353;;;;mb.mb353;
canmbp;MB;MB354;;;;mb.mb354;
canmbp;MB;MB355;;;;mb.mb355;
canmbp;MB;MB357;;;;mb.mb357;
canmbp;MB;MB359;;;;mb.mb359;
canmbp;MB;MB360;;;;mb.mb360;
canmbp;MB;MB361;;;;mb.mb361;
canmbp;MB;MB362;;;;mb.mb362;
canmbp;MB;MB363;;;;mb.mb363;
canmbp;MB;MB364;;;;mb.mb364;
canmbp;MB;MB365;;;;mb.mb365;
canmbp;MB;MB366;;;;mb.mb366;
canmbp;MB;MB367;;;;mb.mb367;
canmbp;MB;MB373;;;;mb.mb373;
canmbp;MB;MB373;;Nor;Norway House;mb.mb373nor;
canmbp;MB;MB374;;;;mb.mb374;
canmbp;MB;MB375;;;;mb.mb375;
canmbp;MB;MB384;;;;mb.mb384;
canmbp;MB;MB391;;;;mb.mb391;
canmbp;MB;MB392;;;;mb.mb392;
canmbp;MB;MB393;;;;mb.mb393;
canmbp;MB;MB394;;;;mb.mb394;
canmbp;MB;MB395;;;;mb.mb395;
canmbp;MB;MB396;;;;mb.mb396;
canmbp;MB;MB397;;;;mb.mb397;
canmbp;MB;MB398;;;;mb.mb398;
canmbp;MB;MB399;;;;mb.mb399;
canmbp;MB;MB403;;;;mb.mb403;
canmbp;MB;MB404;;;;mb.mb404;
canmbp;MB;MB405;;;;mb.mb405;
canmbp;MB;MB406;;;;mb.mb406;
canmbp;MB;MB408;;;;mb.mb408;
canmbp;MB;MB409;;;;mb.mb409;
canmbp;MB;MB410;;;;mb.mb410;
canmbp;MB;MB411;;;;mb.mb411;
canmbp;MB;MB415;;;;mb.mb415;
canmbp;MB;MB416;;;;mb.mb416;
canmbp;MB;MB417;;;;mb.mb417;
canmbp;MB;MB418;;;;mb.mb418;
canmbp;MB;MB419;;;;mb.mb419;
canmbp;MB;MB421;;;;mb.mb421;
canmbp;MB;MB422;;;;mb.mb422;
canmbp;MB;MB423;;;;mb.mb423;
canmbp;MB;MB424;;;;mb.mb424;
canmbp;MB;MB425;;;;mb.mb425;
canmbp;MB;MB426;;;;mb.mb426;
canmbp;MB;MB427;;;;mb.mb427;
canmbp;MB;MB428;;;;mb.mb428;
canmbp;MB;MB430;;;;mb.mb430;
canmbp;MB;MB432;;;;mb.mb432;
canmbp;MB;MB433;;;;mb.mb433;
canmbp;MB;MB435;;;;mb.mb435;
canmbp;MB;MB440;;;;mb.mb440;
canmbp;MB;MB442;;;;mb.mb442;
canmbp;MB;MB443;;;;mb.mb443;
canmbp;MB;MB444;;;;mb.mb444;
canmbp;MB;MB445;;;;mb.mb445;
canmbp;MB;MB448;;;;mb.mb448;
canmbp;MB;MB449;;;;mb.mb449;
canmbp;MB;MB450;;;;mb.mb450;
canmbp;MB;MB452;;;;mb.mb452;
canmbp;MB;MB453;;;;mb.mb453;
canmbp;MB;MB455;;;;mb.mb455;
canmbp;MB;MB457;;;;mb.mb457;
canmbp;MB;MB458;;;;mb.mb458;
canmbp;MB;MB459;;;;mb.mb459;
canmbp;MB;MB462;;;;mb.mb462;
canmbp;MB;MB463;;;;mb.mb463;
canmbp;MB;MB464;;;;mb.mb464;
canmbp;MB;MB465;;;;mb.mb465;
canmbp;MB;MB466;;;;mb.mb466;
canmbp;MB;MB467;;;;mb.mb467;
canmbp;MB;MB468;;;;mb.mb468;
canmbp;MB;MB469;;;;mb.mb469;
canmbp;MB;MB470;;;;mb.mb470;
canmbp;MB;MB471;;;;mb.mb471;
canmbp;MB;MB472;;;;mb.mb472;
canmbp;MB;MB474;;;;mb.mb474;
canmbp;MB;MB475;;;;mb.mb475;
canmbp;MB;MB476;;;;mb.mb476;
canmbp;MB;MB478;;;;mb.mb478;
canmbp;MB;MB480;;;;mb.mb480;
canmbp;MB;MB481;;;;mb.mb481;
canmbp;MB;MB482;;;;mb.mb482;
canmbp;SK;MB482;;;;sk.mb482;
canmbp;MB;MB482;;She;Shell River;mb.mb482she;
canmbp;MB;MB483;;;;mb.mb483;
canmbp;MB;MB484;;;;mb.mb484;
canmbp;MB;MB485;;;;mb.mb485;
canmbp;MB;MB486;;;;mb.mb486;
canmbp;MB;MB487;;;;mb.mb487;
canmbp;MB;MB488;;;;mb.mb488;
canmbp;MB;MB489;;;;mb.mb489;
canmbp;MB;MB490;;;;mb.mb490;
canmbp;MB;MB491;;;;mb.mb491;
canmbp;MB;MB493;;;;mb.mb493;
canmbp;MB;MB493;;SIL;South Indian Lake;mb.mb493sil;
canmbp;MB;MB500;;;;mb.mb500;
canmbp;MB;MB501;;;;mb.mb501;
canmbp;MB;MB502;;;;mb.mb502;
canmbp;MB;MB503;;;;mb.mb503;
canmbp;MB;MB504;;;;mb.mb504;
canmbp;MB;MB505;;;;mb.mb505;
canmbp;MB;MB506;;;;mb.mb506;
canmbp;MB;MB507;;;;mb.mb507;
canmbp;MB;MB508;;;;mb.mb508;
canmbp;MB;MB509;;;;mb.mb509;
canmbp;MB;MB512;;;;mb.mb512;
canmbp;MB;MB513;;;;mb.mb513;
canmbp;MB;MB518;;;;mb.mb518;
canmbp;MB;MB519;;;;mb.mb519;
canmbp;MB;MB520;;;;mb.mb520;
canmbp;MB;MB521;;;;mb.mb521;
canmbp;MB;MB524;;;;mb.mb524;
canmbp;MB;MB525;;;;mb.mb525;
canmbp;MB;MB528;;;;mb.mb528;
canmbp;MB;MB530;;;;mb.mb530;
canmbp;MB;MB532;;;;mb.mb532;
canmbp;MB;MB541;;;;mb.mb541;
canmbp;MB;MB542;;;;mb.mb542;
canmbp;MB;MB543;;;;mb.mb543;
canmbp;MB;MB545;;;;mb.mb545;
canmbp;MB;MB547;;;;mb.mb547;
canmbp;MB;MB549;;;;mb.mb549;
canmbp;MB;MB564;;;;mb.mb564;
canmbp;MB;MB566;;;;mb.mb566;
canmbp;MB;MB567;;;;mb.mb567;
canmbp;MB;MB568;;;;mb.mb568;
canmbp;MB;MB569;;;;mb.mb569;
canmbp;MB;MB571;;;;mb.mb571;
canmbp;MB;MB575;;;;mb.mb575;
canmbp;MB;MB577;;;;mb.mb577;
canmbp;MB;MB579;;;;mb.mb579;
canmbp;MB;MB582;;;;mb.mb582;
canmbp;MB;MB583;;;;mb.mb583;
canmbp;MB;MB584;;;;mb.mb584;
canmbp;MB;MB588;;;;mb.mb588;
canmbp;MB;MB591;;;;mb.mb591;
canmbp;MB;MB592;;;;mb.mb592;
canmbp;MB;MB593;;;;mb.mb593;
canmbp;MB;MB594;;;;mb.mb594;
canmbp;MB;MB596;;;;mb.mb596;
canmbp;MB;MB636;;;;mb.mb636;
