system;region;route;banner;abbrev;city;fileroot;AltRouteNames
espab;ESP-CL;A60;;Vil;Villanubla;espcl.a060vil;
espab;ESP-CL;A60;;;Villarente;espcl.a060;
espab;ESP-CL;AP61;;;;espcl.ap061;
espab;ESP-CL;A62;;;;espcl.a062;
espab;ESP-AS;A63;;;;espas.a063;
espab;ESP-AS;A64;;;;espas.a064;
espab;ESP-CL;A65;;;;espcl.a065;
espab;ESP-AS;A66;;;;espas.a066;
espab;ESP-AS;AP66;;;;espas.ap066;
espab;ESP-CL;AP66;;;;espcl.ap066;
espab;ESP-CL;A66;;;;espcl.a066;
espab;ESP-EX;A66;;;;espex.a066;
espab;ESP-AN;A66;;;;espan.a066;
espab;ESP-AS;A66a;;;;espas.a066a;
espab;ESP-CL;A67;;;;espcl.a067;
espab;ESP-CB;A67;;;;espcb.a067;
espab;ESP-NC;A68;;;;espnc.a068;
espab;ESP-AR;A68;;;;espar.a068;
espab;ESP-PV;AP68;;;;esppv.ap068;
espab;ESP-CL;AP68;;;;espcl.ap068;
espab;ESP-RI;AP68;;;Logrono;espri.ap068;
espab;ESP-NC;AP68;;Sar;Sartaguda;espnc.ap068sar;
espab;ESP-RI;AP68;;Cal;Calahorra;espri.ap068cal;
espab;ESP-NC;AP68;;;Tudela;espnc.ap068;
espab;ESP-AR;AP68;;;;espar.ap068;
espab;ESP-VC;A70;;;;espvc.a070;
espab;ESP-CL;AP71;;;;espcl.ap071;
espab;ESP-CL;A73;;;;espcl.a073;
espab;ESP-GA;A75;;;;espga.a075;
espab;ESP-VC;A77;;;;espvc.a077;
espab;ESP-MC;A91;;;;espmc.a091;
espab;ESP-CL;A231;;;;espcl.a231;
espab;ESP-CL;A601;;;;espcl.a601;
espab;ESP-CL;A610;;;;espcl.a610;
espab;ESP-GA;AC11;;;;espga.ac011;
espab;ESP-GA;AC12;;;;espga.ac012;
espab;ESP-GA;AC14;;;;espga.ac014;
espab;ESP-GA;AC15;;;;espga.ac015;
espab;ESP-GA;AG11;;;;espga.ag011;
espab;ESP-GA;AG31;;;;espga.ag031;
espab;ESP-GA;AG41;;;;espga.ag041;
espab;ESP-GA;AG53;;;;espga.ag053;
espab;ESP-GA;AG54;;;;espga.ag054;
espab;ESP-GA;AG55;;;;espga.ag055;
espab;ESP-GA;AG56;;;;espga.ag056;
espab;ESP-GA;AG57;;;;espga.ag057;
espab;ESP-GA;AG57N;;;;espga.ag057n;
espab;ESP-GA;AG58;;;;espga.ag058;
espab;ESP-GA;AG59;;;;espga.ag059;
espab;ESP-GA;AG64;;;;espga.ag064;
espab;ESP-AS;AI81;;;;espas.ai081;
espab;ESP-AN;AL12;;;;espan.al012;
espab;ESP-AR;ARAA1;;;;espar.araa001;
espab;ESP-AS;ASI;;;;espas.asi;
espab;ESP-AS;ASII;;;;espas.asii;
espab;ESP-CT;B10;;;;espct.b010;
espab;ESP-CT;B20;;;;espct.b020;
espab;ESP-CT;B22;;;;espct.b022;
espab;ESP-CT;B22;;Ter;Terminal 1;espct.b022ter;
espab;ESP-CT;B23;;;;espct.b023;
espab;ESP-CT;B24;;;;espct.b024;
espab;ESP-CT;B30;;;;espct.b030;
espab;ESP-CT;B40;;Abr;Abrera;espct.b040abr;
espab;ESP-CT;B40;;;Terrassa;espct.b040;
espab;ESP-CT;B40;;Roc;La Roca de Valles;espct.b040roc;
espab;ESP-CL;BU11;;;;espcl.bu011;		
espab;ESP-CL;BU30;;;;espcl.bu030;
espab;ESP-CT;C13;;;;espct.c013;
espab;ESP-CT;C14;;;;espct.c014;
espab;ESP-CT;C15;;;;espct.c015;
espab;ESP-CT;C16;;;;espct.c016;
espab;ESP-CT;C17;;;;espct.c017;
espab;ESP-CT;C25;;;;espct.c025;
espab;ESP-CT;C31;;Pra;El Prat;espct.c031pra;
espab;ESP-CT;C31;;;Badalona;espct.c031;
espab;ESP-CT;C31;;Pal;Palamos;espct.c031pal;
espab;ESP-CT;C32;;;Vilanova i la Geltru;espct.c032;
espab;ESP-CT;C32;;Mat;Mataro;espct.c032mat;
espab;ESP-CT;C33;;;;espct.c033;
espab;ESP-CT;C35;;;;espct.c035;
espab;ESP-CT;C58;;;;espct.c058;
espab;ESP-CT;C58C;;;;espct.c058c;
espab;ESP-CT;C60;;;;espct.c060;
espab;ESP-CT;C65;;;;espct.c065;
espab;ESP-AN;CA31;;;;espan.ca031;
espab;ESP-AN;CA32;;;;espan.ca032;
espab;ESP-AN;CA33;;;;espan.ca033;
espab;ESP-AN;CA34;;;;espan.ca034;
espab;ESP-AN;CA35;;;;espan.ca035;
espab;ESP-CM;CM10;;;;espcm.cm010;
espab;ESP-CM;CM40;;;;espcm.cm040;
espab;ESP-CM;CM41;;;;espcm.cm041;
espab;ESP-CM;CM42;;;;espcm.cm042;
espab;ESP-CM;CM43;;;;espcm.cm043;
espab;ESP-CM;CM45;;;;espcm.cm045;
espab;ESP-AN;CO31;;;;espan.co031;
espab;ESP-AN;CO32;;;;espan.co032;
espab;ESP-VC;CS22;;;;espvc.cs022;
espab;ESP-MC;CT32;;;;espmc.ct032;
espab;ESP-MC;CT33;;;;espmc.ct033;
espab;ESP-MC;CT34;;;;espmc.ct034;
espab;ESP-VC;EL20;;;;espvc.el020;
espab;ESP-EX;EXA1;;;;espex.exa001;
espab;ESP-EX;EXA2;;;;espex.exa002;
espab;ESP-GA;FE11;;;;espga.fe011;
espab;ESP-GA;FE12;;;;espga.fe012;
espab;ESP-GA;FE13;;;;espga.fe013;
espab;ESP-GA;FE14;;;;espga.fe014;
espab;ESP-CN;FV1;;;;espcn.fv001;
espab;ESP-CN;FV2;;;;espcn.fv002;
espab;ESP-CN;GC1;;;;espcn.gc001;
espab;ESP-CN;GC2;;;;espcn.gc002;
espab;ESP-CN;GC2;;Gal;Galdar;espcn.gc002gal;
espab;ESP-CN;GC3;;;;espcn.gc003;
espab;ESP-CN;GC4;;;;espcn.gc004;
espab;ESP-CN;GC23;;;;espcn.gc023;
espab;ESP-CN;GC31;;;;espcn.gc031;
espab;ESP-AS;GJ81;;;;espas.gj081;
espab;ESP-AN;GR14;;;;espan.gr014;
espab;ESP-AN;GR16;;;;espan.gr016;
espab;ESP-AN;GR30;;;;espan.gr030;
espab;ESP-AN;H30;;;;espan.h030;
espab;ESP-AN;H31;;;;espan.h031;
espab;ESP-CL;LE11;;;;espcl.le011;
espab;ESP-CL;LE30;;;;espcl.le030;
espab;ESP-CT;LL11;;;;espct.ll011;
espab;ESP-CT;LL12;;;;espct.ll012;
espab;ESP-RI;LO20;;;;espri.lo020;
espab;ESP-GA;LU12;;;;espga.lu012;
espab;ESP-MD;M11;;;;espmd.m011;
espab;ESP-MD;M12;;;;espmd.m012;
espab;ESP-MD;M13;;;;espmd.m013;
espab;ESP-MD;M14;;;;espmd.m014;
espab;ESP-MD;M21;;;;espmd.m021;
espab;ESP-MD;M22;;;;espmd.m022;
espab;ESP-MD;M23;;;;espmd.m023;
espab;ESP-MD;M30;;;;espmd.m030;
espab;ESP-MD;M30;Byp;Sur;;espmd.m030bypsur;
espab;ESP-MD;M31;;;;espmd.m031;
espab;ESP-MD;M40;;;;espmd.m040;
espab;ESP-MD;M50;;;;espmd.m050;
espab;ESP-IB;Ma1;;;;espib.ma001;
espab;ESP-IB;Ma13;;;;espib.ma013;
espab;ESP-IB;Ma19;;;;espib.ma019;
espab;ESP-IB;Ma20;;;;espib.ma020;
espab;ESP-AN;MA20;;;;espan.ma020;
espab;ESP-AN;MA21;;;;espan.ma021;
espab;ESP-AN;MA23;;;;espan.ma023;
espab;ESP-AN;MA24;;;;espan.ma024;
espab;ESP-MC;MU30;;;;espmc.mu030;
espab;ESP-MC;MU31;;;;espmc.mu031;
espab;ESP-AS;O11;;;;espas.o011;
espab;ESP-AS;O12;;;;espas.o012;
espab;ESP-CL;P11;;;;espcl.p011;
espab;ESP-NC;PA30;;;;espnc.pa030;
espab;ESP-NC;PA31;;;;espnc.pa031;
espab;ESP-NC;PA32;;;;espnc.pa032;
espab;ESP-NC;PA33;;;;espnc.pa033;
espab;ESP-NC;PA34;;;;espnc.pa034;
espab;ESP-GA;PO10;;;;espga.po010;
espab;ESP-GA;PO11;;;;espga.po011;
espab;ESP-CM;PT10;;;;espcm.pt010;
espab;ESP-MC;RM1;;;;espmc.rm001;		
espab;ESP-MC;RM2;;;;espmc.rm002;		
espab;ESP-MC;RM3;;;;espmc.rm003;		
espab;ESP-MC;RM16;;;;espmc.rm016;		
espab;ESP-MC;RM17;;;;espmc.rm017;		
espab;ESP-MC;RM23;;;;espmc.rm023;
espab;ESP-CB;S10;;;;espcb.s010;
espab;ESP-CB;S20;;;;espcb.s020;
espab;ESP-CB;S30;;;;espcb.s030;
espab;ESP-GA;SC11;;;;espga.sc011;
espab;ESP-GA;SC20;;;;espga.sc020;
espab;ESP-GA;SC21;;;;espga.sc021;
espab;ESP-AN;SE30;;;;espan.se030;
espab;ESP-AN;SE40;;;;espan.se040;
espab;ESP-CL;SO20;;;;espcl.so020;
espab;ESP-CT;T11;;;;espct.t011;
espab;ESP-CN;TF1;;;;espcn.tf001;
espab;ESP-CN;TF2;;;;espcn.tf002;
espab;ESP-CN;TF4;;;;espcn.tf004;
espab;ESP-CN;TF5;;;;espcn.tf005;
espab;ESP-CM;TO21;;;;espcm.to021;
espab;ESP-CM;TO22;;;;espcm.to022;
espab;ESP-VC;V11;;;;espvc.v011;
espab;ESP-VC;V21;;;;espvc.v021;
espab;ESP-VC;V23;;;;espvc.v023;
espab;ESP-VC;V30;;;;espvc.v030;
espab;ESP-VC;V31;;;;espvc.v031;
espab;ESP-CL;VA30;;;;espcl.va030;
espab;ESP-GA;VG20;;;;espga.vg020;
espab;ESP-AR;Z32;;;;espar.z032;
espab;ESP-AR;Z40;;;;espar.z040;
espab;ESP-CL;ZA12;;;;espcl.za012;
