system;region;route;banner;abbrev;city;fileroot;AltRouteNames
usaky6;KY;KY2765;;;;ky.ky2765;
usaky6;KY;KY2766;;;;ky.ky2766;
usaky6;KY;KY2767;;;;ky.ky2767;
usaky6;KY;KY2768;;;;ky.ky2768;
usaky6;KY;KY2777;;;;ky.ky2777;
usaky6;KY;KY2778;;;;ky.ky2778;
usaky6;KY;KY2779;;;;ky.ky2779;
usaky6;KY;KY2780;;;;ky.ky2780;
usaky6;KY;KY2781;;;;ky.ky2781;
usaky6;KY;KY2784;;;;ky.ky2784;
usaky6;KY;KY2785;;;;ky.ky2785;
usaky6;KY;KY2786;;;;ky.ky2786;
usaky6;KY;KY2792;;;Pine Knot;ky.ky2792;
usaky6;KY;KY2792;;bon;Bon;ky.ky2792bon;
usaky6;KY;KY2793;;;;ky.ky2793;
