System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
deub0;DEU;B55;;Els;Elsdorf;deu.b055els;
deub0;DEU;B55;;Kol;Köln;deu.b055kol;
deub0;DEU;B55;;;Meschede;deu.b055;
deub0;DEU;B55a;;;Köln;deu.b055a;
deub0;DEU;B55a;;Ber;Bergneustadt;deu.b055aber;
deub0;DEU;B56;;;;deu.b056;
deub0;DEU;B56n;;;Gangelt;deu.b056n;
deub0;DEU;B56n;;Zul;Zülpich;deu.b056nzul;
deub0;DEU;B57;;Kal;Kalkar;deu.b057kal;
deub0;DEU;B57;;;Erkelenz;deu.b057;
deub0;DEU;B58;;;;deu.b058;
deub0;DEU;B59;;;;deu.b059;
deub0;DEU;B61;;;;deu.b061;
deub0;DEU;B61AST;;Por;Porta Westfalica;deu.b061astpor;
deub0;DEU;B61AST;;;Bielefeld;deu.b061ast;
deub0;DEU;B61n;;;;deu.b061n;
deub0;DEU;B62;;;Kirchhain;deu.b062;
deub0;DEU;B62;;Zel;Zella-Mehlis;deu.b062zel;
deub0;DEU;B62AST;;;Siegen;deu.b062ast;
deub0;DEU;B62AST;;Fri;Friedewald;deu.b062astfri;
deub0;DEU;B63;;;;deu.b063;
deub0;DEU;B64;;;;deu.b064;
deub0;DEU;B65;;;;deu.b065;
deub0;DEU;B65AST;;;;deu.b065ast;
deub0;DEU;B66;;;;deu.b066;
deub0;DEU;B67;;;;deu.b067;
deub0;DEU;B68;;;Bersenbrück;deu.b068;
deub0;DEU;B68;;Hal;Halle;deu.b068hal;
deub0;DEU;B68;;Lic;Lichtenau;deu.b068lic;
deub0;DEU;B69;;;;deu.b069;
deub0;DEU;B70;;;Meppen;deu.b070;
deub0;DEU;B70;;Bor;Borken;deu.b070bor;
deub0;DEU;B71;;;;deu.b071;
deub0;DEU;B72;;;;deu.b072;
deub0;DEU;B73;;;;deu.b073;
deub0;DEU;B74;;;;deu.b074;
deub0;DEU;B75;;Bre;Bremen;deu.b075bre;
deub0;DEU;B75;;Sch;Scheeßel;deu.b075sch;
deub0;DEU;B75;;Ham;Hamburg;deu.b075ham;
deub0;DEU;B75;;;Lübeck;deu.b075;
deub0;DEU;B76;;;;deu.b076;
deub0;DEU;B77;;;;deu.b077;
deub0;DEU;B79;;;;deu.b079;
deub0;DEU;B80;;;Hannoversch Münden;deu.b080;
deub0;DEU;B80;;Hal;Halle;deu.b080hal;
deub0;DEU;B81;;;;deu.b081;
deub0;DEU;B82;;;;deu.b082;
deub0;DEU;B82AST;;;;deu.b082ast;
deub0;DEU;B83;;;Höxter;deu.b083;
deub0;DEU;B83;;Mal;Malsfeld;deu.b083mal;
deub0;DEU;B84;;;;deu.b084;
deub0;DEU;B85;;;Rudolstadt;deu.b085;
deub0;DEU;B85;;Cha;Cham;deu.b085cha;
deub0;DEU;B86;;;Sangerhausen;deu.b086;
deub0;DEU;B86;;Wei;Weißensee;deu.b086wei;
deub0;DEU;B87;;Sta;Stadtilm;deu.b087sta;
deub0;DEU;B87;;Eck;Eckartsberg;deu.b087eck;
deub0;DEU;B87;;;Torgau;deu.b087;
deub0;DEU;B88;;;;deu.b088;
deub0;DEU;B89;;;;deu.b089;
deub0;DEU;B90;;;;deu.b090;
deub0;DEU;B91;;;;deu.b091;
deub0;DEU;B92;;;;deu.b092;
deub0;DEU;B93;;;;deu.b093;
deub0;DEU;B94;;;;deu.b094;
deub0;DEU;B95;;Rot;Rötha;deu.b095rot;
deub0;DEU;B95;;;Annaberg-Buchholz;deu.b095;
deub0;DEU;B96;;Str;Stralsund;deu.b096str;
deub0;DEU;B96;;;Berlin;deu.b096;
deub0;DEU;B96a;;;Berlin;deu.b096a;
deub0;DEU;B96a;;Bau;Bautzen;deu.b096abau;
deub0;DEU;B96b;;;;deu.b096b;
deub0;DEU;B97;;;;deu.b097;
deub0;DEU;B98;;;Großenhain;deu.b098;
deub0;DEU;B98;;Bis;Bischofswerda;deu.b098bis;
deub0;DEU;B99;;;;deu.b099;
