route;Waypoint1;Waypoint2;Waypoint3;Error;Info
tx.lp0007;TX31_A;TX31_C;;DUPLICATE_COORDS;(32.226815,-95.812122)
tx.lp0008;TX225_S;TX225_N;;DUPLICATE_COORDS;(29.712011,-95.153513)
tx.lp0012;I-35E(436)_W;I-35E(436)_E;;DUPLICATE_COORDS;(32.862412,-96.893722)
tx.lp0224;TXLp224_W;TXLp224_E;;DUPLICATE_COORDS;(31.652827,-94.680085)
tx.lp0256;TX155_E;TX155_W;;DUPLICATE_COORDS;(31.780437,-95.623777)
tx.lp0286;FM79_E;FM79_W;;DUPLICATE_COORDS;(33.68214,-95.577621)
tx.lp0287;US59Bus_W;US59Bus_E;;DUPLICATE_COORDS;(31.36999,-94.710426)
tx.lp0289;I-27(1A)_W;I-27(1A)_E;;DUPLICATE_COORDS;(33.529057,-101.844196)
tx.lp0304;TX19_W;TX19_E;;DUPLICATE_COORDS;(31.296462,-95.461927)
tx.lp0323;TXLp323_S;TXLp323_N;;DUPLICATE_COORDS;(32.387654,-95.267456)
tx.lp0335;I-40(75)_N;I-40(75)_S;;DUPLICATE_COORDS;(35.192727,-101.742288)
tx.lp0336;FM2854_S;FM2854_N;;DUPLICATE_COORDS;(30.312904,-95.50562)
tx.lp0338;I-20(121)_N;I-20(121)_S;;DUPLICATE_COORDS;(31.866355,-102.302)
tx.lp0363;I-35(304)_W;I-35(304)_E;;DUPLICATE_COORDS;(31.138972,-97.329909)
tx.lp1604;I-10(587)_S;I-10(587)_N;;DUPLICATE_COORDS;(29.465387,-98.29221)
tx.sp0093;US69;;;VISIBLE_HIDDEN_COLOC;tx.us069@+x93
tx.tx078;I-30;;;VISIBLE_HIDDEN_COLOC;tx.i030@+x48C
tx.us067bra;US67_N;;;LABEL_SELFREF;NO_COLOC
tx.us067bra;US67_S;;;LABEL_SELFREF;NO_COLOC
tza.ea002;Bun;Iku;;VISIBLE_DISTANCE;19.27
tza.ea002;Dak;Dum;;VISIBLE_DISTANCE;13.60
tza.ea002;Dum;Mag;;VISIBLE_DISTANCE;15.96
tza.ea002;Igug;KizVil;;VISIBLE_DISTANCE;24.72
tza.ea002;Igun;R388;;VISIBLE_DISTANCE;28.77
tza.ea002;Iss;Uly;;VISIBLE_DISTANCE;14.61
tza.ea002;Kiba;Kon;;VISIBLE_DISTANCE;14.86
tza.ea002;Kiy;TabuHot;;VISIBLE_DISTANCE;12.64
tza.ea002;Kwal;T2;;VISIBLE_DISTANCE;23.55
tza.ea002;Mba;Vik;;VISIBLE_DISTANCE;25.45
tza.ea002;Mis;She;;VISIBLE_DISTANCE;11.07
tza.ea002;Mtu;MpwRd_E;;VISIBLE_DISTANCE;13.57
tza.ea002;Nku;Chig;;VISIBLE_DISTANCE;13.21
tza.ea002;Nyak;Nyab;;VISIBLE_DISTANCE;12.95
tza.ea002;Puma;Sin;;VISIBLE_DISTANCE;12.93
tza.ea002;R114;R115_W;;VISIBLE_DISTANCE;12.35
tza.ea002;R139;T9_S;;VISIBLE_DISTANCE;15.27
tza.ea002;R162;Kan;;VISIBLE_DISTANCE;16.22
tza.ea002;R173;R139;;VISIBLE_DISTANCE;15.46
tza.ea002;R390;Nze;;VISIBLE_DISTANCE;13.05
tza.ea002;R393;IsaRd;;VISIBLE_DISTANCE;10.74
tza.ea002;She;Igun;;VISIBLE_DISTANCE;26.36
tza.ea002;T14;Igug;;VISIBLE_DISTANCE;18.14
tza.ea002;T18;Nji;;VISIBLE_DISTANCE;11.01
tza.ea002;T22;Iss;;VISIBLE_DISTANCE;13.25
tza.ea002;T8_S;Nata;;VISIBLE_DISTANCE;12.27
tza.ea002;T9_N;R115_E;;VISIBLE_DISTANCE;10.65
tza.ea002;UbeZom;Mik;;VISIBLE_DISTANCE;22.25
tza.ea002;UjeRd;Wami;;VISIBLE_DISTANCE;23.76
tza.ea0023;T38;R114;;VISIBLE_DISTANCE;10.76
tza.ea003;Chi;Igu;;VISIBLE_DISTANCE;12.73
tza.ea003;Com;Ise;;VISIBLE_DISTANCE;11.80
tza.ea003;Doma;Kik;;VISIBLE_DISTANCE;18.93
tza.ea003;Man;Doma;;VISIBLE_DISTANCE;13.57
tza.ea003;Msi;RuaDar;;VISIBLE_DISTANCE;39.98
tza.ea003;R586;T27;;VISIBLE_DISTANCE;12.95
tza.ea003;R595_S;Rua;;VISIBLE_DISTANCE;20.87
tza.ea003;R627;R623;;VISIBLE_DISTANCE;13.77
tza.ea003;R649;R595_S;;VISIBLE_DISTANCE;10.73
tza.ea003;SanSan;Kitu;;VISIBLE_DISTANCE;10.45
tza.ea003;Son;Ivu;;VISIBLE_DISTANCE;14.31
tza.ea003;T30;R629;;VISIBLE_DISTANCE;23.89
tza.ea003;T6;Wan;;VISIBLE_DISTANCE;13.33
tza.ea003;Ugw;Ihe;;VISIBLE_DISTANCE;13.23
tza.ea0031;Isy;Kiw;;VISIBLE_DISTANCE;14.05
tza.ea0031;R601;T28;;VISIBLE_DISTANCE;23.09
tza.ea004;Ber;R461;;VISIBLE_DISTANCE;22.08
tza.ea004;Che;Han;;VISIBLE_DISTANCE;17.48
tza.ea004;DukaBovu;Nan;;VISIBLE_DISTANCE;16.01
tza.ea004;Fufu;Sel;;VISIBLE_DISTANCE;11.02
tza.ea004;Han;MeiaMeia;;VISIBLE_DISTANCE;25.85
tza.ea004;Har;Gal;+X882228;SHARP_ANGLE;168.86
tza.ea004;Iza;Nya;;VISIBLE_DISTANCE;16.46
tza.ea004;Kel;Che;;VISIBLE_DISTANCE;10.51
tza.ea004;KEN/TZA;Lon;;VISIBLE_DISTANCE;16.49
tza.ea004;Kih;Kisl;;VISIBLE_DISTANCE;10.66
tza.ea004;Lon;Nga;;VISIBLE_DISTANCE;45.18
tza.ea004;Mag;T14;;VISIBLE_DISTANCE;13.07
tza.ea004;Min;B141;;VISIBLE_DISTANCE;15.79
tza.ea004;MteAir;Mig;;VISIBLE_DISTANCE;17.59
tza.ea004;R433;Mpu;;VISIBLE_DISTANCE;11.65
tza.ea004;R461;R462;;VISIBLE_DISTANCE;13.69
tza.ea004;R462;Kel;;VISIBLE_DISTANCE;14.77
tza.ea004;R472;Kisi;;VISIBLE_DISTANCE;11.95
tza.ea004;R622;R621;T1;SHARP_ANGLE;154.08
tza.ea004;T17;KwaKuc;;VISIBLE_DISTANCE;15.97
tza.ea004;Zan;T3_E;;VISIBLE_DISTANCE;23.40
tza.ea0042;Ita;Mun;;VISIBLE_DISTANCE;17.76
tza.ea0042;Kat;Geh;;VISIBLE_DISTANCE;22.04
tza.ea0042;Mas;End;;VISIBLE_DISTANCE;10.01
tza.ea005;Cha;Nam;;VISIBLE_DISTANCE;12.24
tza.ea005;Kab;Kam;;VISIBLE_DISTANCE;64.18
tza.ea005;Kag;T19;;VISIBLE_DISTANCE;13.70
tza.ea005;Kam;T18_E;;VISIBLE_DISTANCE;45.46
tza.ea005;Lae;Mpui;;VISIBLE_DISTANCE;22.79
tza.ea005;Mpui;Kae;;VISIBLE_DISTANCE;12.80
tza.ea005;Nda;Mia;;VISIBLE_DISTANCE;41.59
tza.ea005;Nku;Cha;;VISIBLE_DISTANCE;22.68
tza.ea005;Nyer;Chi;;VISIBLE_DISTANCE;15.38
tza.ea005;Pito;R541;;VISIBLE_DISTANCE;11.16
tza.ea005;R549;Sit;;VISIBLE_DISTANCE;52.73
tza.ea005;R551;Par;;VISIBLE_DISTANCE;12.61
tza.ea005;Sit;T23;;VISIBLE_DISTANCE;21.28
tza.ea0051;NyaKan;R324;;VISIBLE_DISTANCE;28.20
tza.ea0051;R321;T3;;VISIBLE_DISTANCE;26.66
tza.ea0051;T32;Kas_N;;VISIBLE_DISTANCE;18.97
tza.ea006;N152;R159;;VISIBLE_DISTANCE;16.54
tza.ea006;Nda;R197;;VISIBLE_DISTANCE;10.22
tza.ea006;Nyam;T36;;VISIBLE_DISTANCE;13.23
tza.ea006;R187;Nyak;;VISIBLE_DISTANCE;10.25
tza.ea006;R190;Nyan;;VISIBLE_DISTANCE;10.53
tza.ea006;T4/T8_E;N152;;VISIBLE_DISTANCE;10.16
tza.ea006gei;R112;R172;;VISIBLE_DISTANCE;12.44
tza.ea006gei;R113;R139;;VISIBLE_DISTANCE;13.77
tza.ea006gei;R139;R173;;VISIBLE_DISTANCE;26.17
tza.ea006gei;R170;Kas;;VISIBLE_DISTANCE;13.92
tza.ea007;Bun;R712_N;;VISIBLE_DISTANCE;11.52
tza.ea007;KasRd;MomRd_E;;VISIBLE_DISTANCE;21.07
tza.ea007;Kir;Kit;;VISIBLE_DISTANCE;13.24
tza.ea007;Kit;Mch;;VISIBLE_DISTANCE;11.83
tza.ea007;Kiz;Mit;;VISIBLE_DISTANCE;18.50
tza.ea007;Mang;Mbw;;VISIBLE_DISTANCE;12.31
tza.ea007;Maz;Bun;;VISIBLE_DISTANCE;23.55
tza.ea007;Mbw;Mand;;VISIBLE_DISTANCE;14.55
tza.ea007;Mch;Lin;;VISIBLE_DISTANCE;20.65
tza.ea007;MhuRd;R708;;VISIBLE_DISTANCE;14.06
tza.ea007;Mku;Maz;;VISIBLE_DISTANCE;20.72
tza.ea007;Moh;Som;;VISIBLE_DISTANCE;18.95
tza.ea007;Muh;Hale;;VISIBLE_DISTANCE;16.92
tza.ea007;Pon;Muh;;VISIBLE_DISTANCE;14.13
tza.ea007;R708;R712_S;;VISIBLE_DISTANCE;13.54
tza.ea007;R712_S;Moh;;VISIBLE_DISTANCE;12.68
tza.ea007;R851;R852;;VISIBLE_DISTANCE;24.06
tza.ea007;R852;Kiz;;VISIBLE_DISTANCE;19.30
tza.ea007;T1/T2;Kwal;;VISIBLE_DISTANCE;23.55
tza.ea007;T6/T7;Nam;;VISIBLE_DISTANCE;12.56
tza.ea007;Vik;Mku;;VISIBLE_DISTANCE;11.51
tza.ea008;+X938492;T7;+X690349;SHARP_ANGLE;144.59
tza.ea008;Kig;Mbi;;VISIBLE_DISTANCE;14.88
tza.ea008;Kiu;Mch;;VISIBLE_DISTANCE;56.53
tza.ea008;Kwi;MbeRd;;VISIBLE_DISTANCE;15.44
tza.ea008;Mas;Namt;;VISIBLE_DISTANCE;11.51
tza.ea008;MataMon;JohBru;;VISIBLE_DISTANCE;10.13
tza.ea008;Mbi;Nyo;;VISIBLE_DISTANCE;10.86
tza.ea008;Mic;Nak;;VISIBLE_DISTANCE;20.52
tza.ea008;Nah;Nama;;VISIBLE_DISTANCE;16.36
tza.ea008;Nak;Kwi;;VISIBLE_DISTANCE;30.97
tza.ea008;Namu;T7;;VISIBLE_DISTANCE;12.56
tza.ea008;Nand;Tab;;VISIBLE_DISTANCE;21.42
tza.ea008;Nyo;Muh;;VISIBLE_DISTANCE;21.69
tza.ea008;R853;R872_N;;VISIBLE_DISTANCE;23.91
tza.ea008;R885;Chik;;VISIBLE_DISTANCE;10.53
tza.ea008;T42;Mic;;VISIBLE_DISTANCE;17.34
tza.ea008;T7;Mtua;;VISIBLE_DISTANCE;14.22
tza.ea0081;R872;TZA/MOZ;;VISIBLE_DISTANCE;24.74
tza.ea0081;T6;R872;;VISIBLE_DISTANCE;17.19
tza.ea0082;Gum;Mah;;VISIBLE_DISTANCE;70.82
tza.ea0082;Ilu;T1;;VISIBLE_DISTANCE;11.47
tza.ea0082;Mah;T31;;VISIBLE_DISTANCE;21.95
tza.ea0082;R670;R644;;VISIBLE_DISTANCE;12.02
tza.ea0082;T12;Mta;;VISIBLE_DISTANCE;30.22
tza.ea009;Hed;R293_S;;VISIBLE_DISTANCE;17.73
tza.ea009;Kib;T15;;VISIBLE_DISTANCE;11.86
tza.ea009;Kis;Mga;;VISIBLE_DISTANCE;13.64
tza.ea009;Mak;Hed;;VISIBLE_DISTANCE;12.81
tza.ea009;Mga;R293_N;;VISIBLE_DISTANCE;12.43
tza.ea009;Mun;Mwa;;VISIBLE_DISTANCE;15.81
tza.ea009;R293_N;Mak;;VISIBLE_DISTANCE;21.53
tza.ea009;R293_S;Maz;;VISIBLE_DISTANCE;13.04
tza.ea009;R505;Kor;;VISIBLE_DISTANCE;22.07
tza.rtr10;Chig;Nku;;VISIBLE_DISTANCE;13.21
tza.rtr10;Dum;Dak;;VISIBLE_DISTANCE;13.60
tza.rtr10;Igug;T14;;VISIBLE_DISTANCE;18.14
tza.rtr10;Igun;She;;VISIBLE_DISTANCE;26.36
tza.rtr10;Iku;Bun;;VISIBLE_DISTANCE;19.27
tza.rtr10;IsaRd;R393;;VISIBLE_DISTANCE;10.74
tza.rtr10;Iss;T22;;VISIBLE_DISTANCE;13.25
tza.rtr10;Kan;R162;;VISIBLE_DISTANCE;16.22
tza.rtr10;KizVil;Igug;;VISIBLE_DISTANCE;24.72
tza.rtr10;Kon;Kiba;;VISIBLE_DISTANCE;14.86
tza.rtr10;Mag;Dum;;VISIBLE_DISTANCE;15.96
tza.rtr10;Mik;UbeZom;;VISIBLE_DISTANCE;22.25
tza.rtr10;MpwRd_E;Mtu;;VISIBLE_DISTANCE;13.57
tza.rtr10;Nata;T8_S;;VISIBLE_DISTANCE;12.27
tza.rtr10;Nji;T18;;VISIBLE_DISTANCE;11.01
tza.rtr10;Nyab;Nyak;;VISIBLE_DISTANCE;12.95
tza.rtr10;Nze;R390;;VISIBLE_DISTANCE;13.05
tza.rtr10;R114;T38;;VISIBLE_DISTANCE;10.76
tza.rtr10;R115;T9_N;;VISIBLE_DISTANCE;10.65
tza.rtr10;R139;R173;;VISIBLE_DISTANCE;15.46
tza.rtr10;R388;Igun;;VISIBLE_DISTANCE;28.77
tza.rtr10;She;Mis;;VISIBLE_DISTANCE;11.07
tza.rtr10;Sin;Puma;;VISIBLE_DISTANCE;12.93
tza.rtr10;T2;Kwal;;VISIBLE_DISTANCE;23.55
tza.rtr10;T9_S;R139;;VISIBLE_DISTANCE;15.27
tza.rtr10;TabuHot;Kiy;;VISIBLE_DISTANCE;12.64
tza.rtr10;Uly;Iss;;VISIBLE_DISTANCE;14.61
tza.rtr10;Vik;Mba;;VISIBLE_DISTANCE;25.45
tza.rtr10;Wami;UjeRd;;VISIBLE_DISTANCE;23.76
tza.rtr107;Kas;T9;;VISIBLE_DISTANCE;13.24
tza.rtr107;T41;Kas;;VISIBLE_DISTANCE;13.07
tza.rtr107;ZMB/TZA;R545;;VISIBLE_DISTANCE;25.39
tza.rtr111;N152;R159;;VISIBLE_DISTANCE;16.54
tza.rtr111;Nda;R197;;VISIBLE_DISTANCE;10.22
tza.rtr111;Nyam;T36;;VISIBLE_DISTANCE;13.23
tza.rtr111;R187;Nyak;;VISIBLE_DISTANCE;10.25
tza.rtr111;R190;Nyan;;VISIBLE_DISTANCE;10.53
tza.rtr111;T8_N;N152;;VISIBLE_DISTANCE;10.16
tza.rtr111gei;R112;R172;;VISIBLE_DISTANCE;12.44
tza.rtr111gei;R113;R139;;VISIBLE_DISTANCE;13.77
tza.rtr111gei;R139;R173;;VISIBLE_DISTANCE;26.17
tza.rtr111gei;R170;Kas;;VISIBLE_DISTANCE;13.92
tza.rtr113;Mko;KalFal;;VISIBLE_DISTANCE;18.31
tza.rtr121;Doma;Man;;VISIBLE_DISTANCE;13.57
tza.rtr121;Ise;Com;;VISIBLE_DISTANCE;11.80
tza.rtr121;Kik;Doma;;VISIBLE_DISTANCE;18.93
tza.rtr121;Kitu;SanSan;;VISIBLE_DISTANCE;10.45
tza.rtr121;RuaDar;Msi;;VISIBLE_DISTANCE;39.98
tza.rtr122;Kig;Mbi;;VISIBLE_DISTANCE;14.88
tza.rtr122;Kiu;Mch;;VISIBLE_DISTANCE;56.53
tza.rtr122;Kwi;MbeRd;;VISIBLE_DISTANCE;15.44
tza.rtr122;Mas;Namt;;VISIBLE_DISTANCE;11.51
tza.rtr122;MataMon;JohBru;;VISIBLE_DISTANCE;10.13
tza.rtr122;Mbi;Nyo;;VISIBLE_DISTANCE;10.86
tza.rtr122;Mic;Nak;;VISIBLE_DISTANCE;20.52
tza.rtr122;Nah;Nama;;VISIBLE_DISTANCE;16.36
tza.rtr122;Nak;Kwi;;VISIBLE_DISTANCE;30.97
tza.rtr122;Nand;Tab;;VISIBLE_DISTANCE;21.42
tza.rtr122;Nyo;Muh;;VISIBLE_DISTANCE;21.69
tza.rtr122;T42;Mic;;VISIBLE_DISTANCE;17.34
tza.rtr131;T7;Nam;;VISIBLE_DISTANCE;12.56
tza.rtr15;BihRd;T3_W;;VISIBLE_DISTANCE;22.76
tza.rtr15;Cha;Nku;;VISIBLE_DISTANCE;22.68
tza.rtr15;Chi;Nyer;;VISIBLE_DISTANCE;15.38
tza.rtr15;Kae;Mpui;;VISIBLE_DISTANCE;12.80
tza.rtr15;Kam;Kab;;VISIBLE_DISTANCE;64.18
tza.rtr15;Kas;T32;;VISIBLE_DISTANCE;18.97
tza.rtr15;Kim;R110_S;;VISIBLE_DISTANCE;15.03
tza.rtr15;Mia;Nda;;VISIBLE_DISTANCE;41.59
tza.rtr15;Mpui;Lae;;VISIBLE_DISTANCE;22.79
tza.rtr15;Nam;Cha;;VISIBLE_DISTANCE;12.24
tza.rtr15;Par;R551;;VISIBLE_DISTANCE;12.61
tza.rtr15;R111_S;T4/T9;;VISIBLE_DISTANCE;28.51
tza.rtr15;R112;R111_S;;VISIBLE_DISTANCE;13.02
tza.rtr15;R324;NyaKan;;VISIBLE_DISTANCE;28.20
tza.rtr15;R541;Pito;;VISIBLE_DISTANCE;11.16
tza.rtr15;Sit;R549;;VISIBLE_DISTANCE;52.73
tza.rtr15;T18_E;Kam;;VISIBLE_DISTANCE;45.46
tza.rtr15;T19;Kag;;VISIBLE_DISTANCE;13.70
tza.rtr15;T23;Sit;;VISIBLE_DISTANCE;21.28
tza.rtr15;T3_E;R321;;VISIBLE_DISTANCE;26.66
tza.rtr15;T38;Bug;;VISIBLE_DISTANCE;10.50
tza.rtr17;R586;T27;;VISIBLE_DISTANCE;12.95
tza.rtr17;Son;Ivu;;VISIBLE_DISTANCE;14.31
tza.rtr25;Ber;R461;;VISIBLE_DISTANCE;22.08
tza.rtr25;Che;Han;;VISIBLE_DISTANCE;17.48
tza.rtr25;Chi;Igu;;VISIBLE_DISTANCE;12.73
tza.rtr25;DukaBovu;Nan;;VISIBLE_DISTANCE;16.01
tza.rtr25;Fufu;Sel;;VISIBLE_DISTANCE;11.02
tza.rtr25;Han;MeiaMeia;;VISIBLE_DISTANCE;25.85
tza.rtr25;Har;Gal;+X882228;SHARP_ANGLE;168.86
tza.rtr25;Isy;Kiw;;VISIBLE_DISTANCE;14.05
tza.rtr25;Iza;Nya;;VISIBLE_DISTANCE;16.46
tza.rtr25;Kel;Che;;VISIBLE_DISTANCE;10.51
tza.rtr25;KEN/TZA;Lon;;VISIBLE_DISTANCE;16.49
tza.rtr25;Kih;Kisl;;VISIBLE_DISTANCE;10.66
tza.rtr25;Lon;Nga;;VISIBLE_DISTANCE;45.18
tza.rtr25;Mag;T14;;VISIBLE_DISTANCE;13.07
tza.rtr25;Mba;R623;;VISIBLE_DISTANCE;13.77
tza.rtr25;Min;B141;;VISIBLE_DISTANCE;15.79
tza.rtr25;MteAir;Mig;;VISIBLE_DISTANCE;17.59
tza.rtr25;R433;Mpu;;VISIBLE_DISTANCE;11.65
tza.rtr25;R461;R462;;VISIBLE_DISTANCE;13.69
tza.rtr25;R462;Kel;;VISIBLE_DISTANCE;14.77
tza.rtr25;R472;Kisi;;VISIBLE_DISTANCE;11.95
tza.rtr25;R595_S;Rua;;VISIBLE_DISTANCE;20.87
tza.rtr25;R601;T28;;VISIBLE_DISTANCE;23.09
tza.rtr25;R622;R621;T1/T5;SHARP_ANGLE;154.08
tza.rtr25;R649;R595_S;;VISIBLE_DISTANCE;10.73
tza.rtr25;T17;KwaKuc;;VISIBLE_DISTANCE;15.97
tza.rtr25;T30;R629;;VISIBLE_DISTANCE;23.89
tza.rtr25;T6;Wan;;VISIBLE_DISTANCE;13.33
tza.rtr25;Ugw;Ihe;;VISIBLE_DISTANCE;13.23
tza.rtr25;Zan;T3_E;;VISIBLE_DISTANCE;23.40
tza.rtr31;Hed;R293_S;;VISIBLE_DISTANCE;17.73
tza.rtr31;Kib;T15;;VISIBLE_DISTANCE;11.86
tza.rtr31;Kis;Mga;;VISIBLE_DISTANCE;13.64
tza.rtr31;Mak;Hed;;VISIBLE_DISTANCE;12.81
tza.rtr31;Mga;R293_N;;VISIBLE_DISTANCE;12.43
tza.rtr31;Mun;Mwa;;VISIBLE_DISTANCE;15.81
tza.rtr31;R293_N;Mak;;VISIBLE_DISTANCE;21.53
tza.rtr31;R293_S;Maz;;VISIBLE_DISTANCE;13.04
tza.rtr31;R505;Kor;;VISIBLE_DISTANCE;22.07
tza.rtr35;Bun;R712_N;;VISIBLE_DISTANCE;11.52
tza.rtr35;KasRd;MomRd_E;;VISIBLE_DISTANCE;21.07
tza.rtr35;Kir;Kit;;VISIBLE_DISTANCE;13.24
tza.rtr35;Kit;Mch;;VISIBLE_DISTANCE;11.83
tza.rtr35;Kiz;Mit;;VISIBLE_DISTANCE;18.50
tza.rtr35;Mang;Mbw;;VISIBLE_DISTANCE;12.31
tza.rtr35;Maz;Bun;;VISIBLE_DISTANCE;23.55
tza.rtr35;Mbw;Mand;;VISIBLE_DISTANCE;14.55
tza.rtr35;Mch;Lin;;VISIBLE_DISTANCE;20.65
tza.rtr35;MhuRd;R708;;VISIBLE_DISTANCE;14.06
tza.rtr35;Mku;Maz;;VISIBLE_DISTANCE;20.72
tza.rtr35;Moh;Som;;VISIBLE_DISTANCE;18.95
tza.rtr35;Muh;Hale;;VISIBLE_DISTANCE;16.92
tza.rtr35;Pon;Muh;;VISIBLE_DISTANCE;14.13
tza.rtr35;R708;R712_S;;VISIBLE_DISTANCE;13.54
tza.rtr35;R712_S;Moh;;VISIBLE_DISTANCE;12.68
tza.rtr35;R851;R852;;VISIBLE_DISTANCE;24.06
tza.rtr35;R852;Kiz;;VISIBLE_DISTANCE;19.30
tza.rtr35;R853;R872_N;;VISIBLE_DISTANCE;23.91
tza.rtr35;R872_S;TZA/MOZ;;VISIBLE_DISTANCE;24.74
tza.rtr35;R885;Chik;;VISIBLE_DISTANCE;10.53
tza.rtr35;T1/T2;Kwal;;VISIBLE_DISTANCE;23.55
tza.rtr35;T6/T42;R872_S;;VISIBLE_DISTANCE;17.19
tza.rtr35;T6/T7;Mtua;;VISIBLE_DISTANCE;14.22
tza.rtr35;Vik;Mku;;VISIBLE_DISTANCE;11.51
tza.t001;Chi;Igu;;VISIBLE_DISTANCE;12.73
tza.t001;Com;Ise;;VISIBLE_DISTANCE;11.80
tza.t001;Doma;Kik;;VISIBLE_DISTANCE;18.93
tza.t001;Kwa;T2;;VISIBLE_DISTANCE;23.55
tza.t001;Man;Doma;;VISIBLE_DISTANCE;13.57
tza.t001;Msi;RuaDar;;VISIBLE_DISTANCE;39.98
tza.t001;R586;T27;;VISIBLE_DISTANCE;12.95
tza.t001;R595_S;Rua;;VISIBLE_DISTANCE;20.87
tza.t001;R627;R623;;VISIBLE_DISTANCE;13.77
tza.t001;R649;R595_S;;VISIBLE_DISTANCE;10.73
tza.t001;SanSan;Kitu;;VISIBLE_DISTANCE;10.45
tza.t001;Son;Ivu;;VISIBLE_DISTANCE;14.31
tza.t001;T30;R629;;VISIBLE_DISTANCE;23.89
tza.t001;T6;Wan;;VISIBLE_DISTANCE;13.33
tza.t001;UbeZom;Mik;;VISIBLE_DISTANCE;22.25
tza.t001;Ugw;Ihe;;VISIBLE_DISTANCE;13.23
tza.t002;Hed;Maka;;VISIBLE_DISTANCE;12.81
tza.t002;Kor;Maku;;VISIBLE_DISTANCE;14.65
tza.t002;Lon;TZA/KEN;;VISIBLE_DISTANCE;16.49
tza.t002;Maka;R293_N;;VISIBLE_DISTANCE;21.53
tza.t002;Mand;Mbw;;VISIBLE_DISTANCE;14.55
tza.t002;Maz;R293_S;;VISIBLE_DISTANCE;13.04
tza.t002;Mbw;Mang;;VISIBLE_DISTANCE;12.31
tza.t002;Mga;Kis;;VISIBLE_DISTANCE;13.64
tza.t002;Mwa;Mun;;VISIBLE_DISTANCE;15.81
tza.t002;Nga;Lon;;VISIBLE_DISTANCE;45.18
tza.t002;R293_N;Mga;;VISIBLE_DISTANCE;12.43
tza.t002;R293_S;Hed;;VISIBLE_DISTANCE;17.73
tza.t002;T15;Kib;;VISIBLE_DISTANCE;11.86
tza.t003;Bun;Iku;;VISIBLE_DISTANCE;19.27
tza.t003;Dak;Dum;;VISIBLE_DISTANCE;13.60
tza.t003;Dum;Mag;;VISIBLE_DISTANCE;15.96
tza.t003;Igug;KizVil;;VISIBLE_DISTANCE;24.72
tza.t003;Igun;R388;;VISIBLE_DISTANCE;28.77
tza.t003;Iss;Uly;;VISIBLE_DISTANCE;14.61
tza.t003;Kiba;Kon;;VISIBLE_DISTANCE;14.86
tza.t003;Kiy;TabuHot;;VISIBLE_DISTANCE;12.64
tza.t003;Mba;Vik;;VISIBLE_DISTANCE;25.45
tza.t003;Mis;She;;VISIBLE_DISTANCE;11.07
tza.t003;Mtu;MpwRd_E;;VISIBLE_DISTANCE;13.57
tza.t003;Nku;Chig;;VISIBLE_DISTANCE;13.21
tza.t003;Nyak;Nyab;;VISIBLE_DISTANCE;12.95
tza.t003;Puma;Sin;;VISIBLE_DISTANCE;12.93
tza.t003;R139;T9_S;;VISIBLE_DISTANCE;15.27
tza.t003;R162;Kan;;VISIBLE_DISTANCE;16.22
tza.t003;R173;R139;;VISIBLE_DISTANCE;15.46
tza.t003;R390;Nze;;VISIBLE_DISTANCE;13.05
tza.t003;R393;IsaRd;;VISIBLE_DISTANCE;10.74
tza.t003;She;Igun;;VISIBLE_DISTANCE;26.36
tza.t003;T14;Igug;;VISIBLE_DISTANCE;18.14
tza.t003;T18;Nji;;VISIBLE_DISTANCE;11.01
tza.t003;T22;Iss;;VISIBLE_DISTANCE;13.25
tza.t003;T38;R114;;VISIBLE_DISTANCE;10.76
tza.t003;T8_S;Nata;;VISIBLE_DISTANCE;12.27
tza.t003;T9_N;R115;;VISIBLE_DISTANCE;10.65
tza.t003;UjeRd;Wami;;VISIBLE_DISTANCE;23.76
tza.t004;Kim;R110_S;;VISIBLE_DISTANCE;15.03
tza.t004;R111_S;T9;;VISIBLE_DISTANCE;28.51
tza.t004;R112_N;R111_S;;VISIBLE_DISTANCE;13.02
tza.t004;R112_S;R172;;VISIBLE_DISTANCE;12.44
tza.t004;R113;R139;;VISIBLE_DISTANCE;13.77
tza.t004;R139;R173;;VISIBLE_DISTANCE;26.17
tza.t004;R170;Kas;;VISIBLE_DISTANCE;13.92
tza.t004;T38;Bug;;VISIBLE_DISTANCE;10.50
tza.t004mwa;N152;R159;;VISIBLE_DISTANCE;16.54
tza.t004mwa;Nda;R197;;VISIBLE_DISTANCE;10.22
tza.t004mwa;Nyam;T36;;VISIBLE_DISTANCE;13.23
tza.t004mwa;R187;Nyak;;VISIBLE_DISTANCE;10.25
tza.t004mwa;R190;Nyan;;VISIBLE_DISTANCE;10.53
tza.t004mwa;T8_N;N152;;VISIBLE_DISTANCE;10.16
tza.t005;+X882228;Gal;Har;SHARP_ANGLE;168.86
tza.t005;B141;Min;;VISIBLE_DISTANCE;15.79
tza.t005;Che;Kel;;VISIBLE_DISTANCE;10.51
tza.t005;Han;Che;;VISIBLE_DISTANCE;17.48
tza.t005;Kel;R462;;VISIBLE_DISTANCE;14.77
tza.t005;Kisi;R472;;VISIBLE_DISTANCE;11.95
tza.t005;Kisl;Kih;;VISIBLE_DISTANCE;10.66
tza.t005;KwaKuc;T17;;VISIBLE_DISTANCE;15.97
tza.t005;MeiaMeia;Han;;VISIBLE_DISTANCE;25.85
tza.t005;Mig;MteAir;;VISIBLE_DISTANCE;17.59
