state;Name;Pop.;latitude;longitude
NC;Rhodhiss town;366;35.770280;-81.432903
IA;Lynnville city;366;41.577958;-92.785568
AR;Etowah town;366;35.717221;-90.221893
MI;Gaines village;366;42.872318;-83.913060
IL;Jeffersonville village;366;38.442024;-88.404562
NC;Conetoe town;365;35.817265;-77.458033
AR;Blevins city;365;33.871218;-93.576666
TX;Sunset Valley city;365;30.225631;-97.816133
TX;Callisburg city;365;33.700207;-97.013912
KY;Bremen city;365;37.363240;-87.217510
CA;McArthur CDP;365;41.050534;-121.399816
MT;Lewistown Heights CDP;365;47.075668;-109.455739
IA;Menlo city;365;41.522461;-94.405375
OH;Ney village;364;41.380710;-84.522175
OH;Conesville village;364;40.183753;-81.892019
MN;Nevis city;364;46.964279;-94.844440
OH;Tontogany village;364;41.419672;-83.740118
MD;Mardela Springs town;364;38.460098;-75.755785
MD;Smith Island CDP;364;37.968632;-76.022849
VT;West Burke village;364;44.642374;-71.980352
MO;Wyatt city;364;36.919150;-89.209960
MI;Lincoln village;364;44.685230;-83.410943
MS;Pace town;364;33.791797;-90.858289
KS;Dexter city;364;37.179373;-96.715987
IL;Bonfield village;364;41.147190;-88.058219
ND;Four Bears Village CDP;364;47.982231;-102.578859
MO;Rosebud city;364;38.386579;-91.401899
OH;Barnhill village;364;40.449203;-81.364250
CO;Downieville-Lawson-Dumont CDP;364;39.766277;-105.615234
OH;Chickasaw village;364;40.436065;-84.493047
MT;Jordan town;364;47.321151;-106.910642
MO;Ellsinore city;363;36.934514;-90.746277
OK;Long CDP;363;35.499104;-94.563038
MI;Beulah village;363;44.630292;-86.094284
OK;Wyandotte town;363;36.794770;-94.723488
IA;Persia city;363;41.578993;-95.570417
MO;Fisk city;363;36.782253;-90.206198
AL;Cuba town;363;32.433782;-88.371776
IL;Loraine village;363;40.152039;-91.223732
MN;Lancaster city;363;48.858936;-96.804715
IN;Edwardsport town;363;38.811322;-87.251670
MO;Mineral Point town;363;37.945181;-90.724493
WV;Handley town;362;38.186707;-81.363904
MO;Twin Oaks village;362;38.566536;-90.500608
AK;Copper Center CDP;362;61.965305;-145.318280
IA;Elkhart city;362;41.792910;-93.524887
IL;Fillmore village;362;39.115806;-89.277112
PA;Elco borough;362;40.079185;-79.874754
KS;Easton city;362;39.344400;-95.116524
KS;Wetmore city;362;39.634522;-95.809462
LA;Cankton village;362;30.349149;-92.111571
TX;Tierra Grande CDP;362;27.695622;-97.579631
MN;Newfolden city;362;48.355190;-96.328464
IL;Hindsboro village;361;39.683637;-88.134707
IA;Floyd city;361;43.127494;-92.739628
NE;Clarks village;361;41.216880;-97.838803
PA;Mount Gretna Heights CDP;360;40.248671;-76.467090
NM;Naschitti CDP;360;36.064735;-108.682399
NC;JAARS CDP;360;34.862297;-80.747115
TX;Bear Creek village;360;30.182024;-97.932738
TX;Blackwell city;360;32.085516;-100.319605
AL;Coffeeville town;360;31.761262;-88.089150
IN;Marshall town;360;39.846801;-87.187237
NC;Brunswick town;360;34.292821;-78.706930
IA;Fertile city;360;43.264704;-93.421176
IN;Amboy town;360;40.602758;-85.928615
NE;Wilcox village;360;40.364451;-99.167847
MS;Crosby town;360;31.278816;-91.061488
KS;Gorham city;360;38.880366;-99.022682
ID;Cambridge city;360;44.571535;-116.678013
IA;Lacona city;360;41.188897;-93.384405
NE;Pleasanton village;360;40.968612;-99.088086
TX;Iredell city;360;31.984589;-97.870727
WV;Newburg town;360;39.387585;-79.850993
TX;Bayside town;360;28.096591;-97.211589
NE;Arcadia village;359;41.423839;-99.124752
VA;Fincastle town;359;37.499421;-79.876674
AK;Kongiganak CDP;359;59.953896;-162.895199
MN;Vernon Center city;359;43.962287;-94.168266
TX;Burton town;359;30.181668;-96.596178
NY;Windham CDP;359;42.311591;-74.247116
OK;Millerton town;359;33.986184;-95.014770
MI;Wolverine village;359;45.272630;-84.605781
NE;Duncan village;359;41.389993;-97.495171
AR;Emerson town;359;33.096914;-93.194312
NJ;Harvey Cedars borough;359;39.700679;-74.138421
MO;Taneyville village;359;36.739676;-93.034848
KS;Severy city;359;37.622487;-96.227635
NE;Platte Center village;359;41.537985;-97.487491
WV;Iaeger town;358;37.466932;-81.808541
AR;Knobel town;358;36.319360;-90.601780
OK;Peavine CDP;358;35.901252;-94.601941
ID;Newdale city;358;43.886196;-111.603699
PA;Elderton borough;358;40.694906;-79.343324
VA;White Stone town;358;37.645182;-76.391242
IL;Hartsburg village;358;40.251193;-89.440723
ND;St. John city;358;48.943753;-99.710778
AR;Tull town;358;34.446405;-92.581518
WI;Oliver village;358;46.657291;-92.192319
KY;Eubank city;358;37.279992;-84.657100
OK;Briggs CDP;358;35.925022;-94.910749
NM;Canada de los Alamos CDP;358;35.585522;-105.857855
NY;Burdett village;357;42.415960;-76.849250
TX;Enchanted Oaks town;357;32.269179;-96.108723
KS;Greenleaf city;357;39.728350;-96.978797
NY;Duane Lake CDP;357;42.752223;-74.113563
AR;Branch city;357;35.308482;-93.955690
CO;Garden City town;357;40.394766;-104.688634
UT;Garden City town;357;41.933272;-111.405201
NC;Bakersville town;357;36.014002;-82.155695
LA;Dodson village;357;32.077899;-92.661140
MO;Purcell city;357;37.241951;-94.437670
NC;Bunn town;357;35.958106;-78.251980
OH;Polk village;357;40.945541;-82.217374
PA;Snydertown borough;357;40.873399;-76.670632
KS;Pawnee Rock city;356;38.265283;-98.982614
IN;Wilkinson town;356;39.884810;-85.608241
PA;Harmonsburg CDP;356;41.661068;-80.316181
TX;Bixby CDP;356;26.143269;-97.857239
PA;Daisytown borough;356;40.319674;-78.900211
OK;Agra town;356;35.894279;-96.870956
TX;Nazareth city;356;34.543571;-102.102183
LA;Turkey Creek village;356;30.879393;-92.409464
PA;Applewold borough;356;40.808634;-79.522177
WI;Dallas village;356;45.259667;-91.816243
FL;Esto town;356;30.981052;-85.646857
OH;Beaverdam village;356;40.832363;-83.973430
TX;Channing city;356;35.683612;-102.331817
UT;Glendale town;355;37.332046;-112.601418
MN;Lakeland Shores city;355;44.949134;-92.763408
PA;Eau Claire borough;355;41.135335;-79.797914
WI;Pound village;355;45.093795;-88.032899
NY;Fabius village;355;42.835551;-75.985150
LA;Lucky village;355;32.233692;-93.015515
MN;Barrett city;355;45.910755;-95.888287
NE;Bartley village;355;40.251500;-100.308163
IN;Mecca town;355;39.726254;-87.331507
OK;Ralston town;355;36.502866;-96.733746
AL;Shorter town;355;32.401397;-85.943326
IL;Manlius village;355;41.455729;-89.669550
MN;Racine city;355;43.776451;-92.482134
AR;Biggers town;355;36.332334;-90.807521
CO;Empire town;355;39.760319;-105.682995
OK;Haworth town;354;33.845946;-94.652926
IL;Manchester village;354;39.541840;-90.329390
OR;St. Paul city;354;45.210250;-122.975505
TN;Ramer city;354;35.070243;-88.615851
TX;La Paloma CDP;354;26.048605;-97.667017
IL;Rutland village;354;40.983854;-89.043354
IA;Bagley city;354;41.846675;-94.428814
PA;Corsica borough;354;41.181233;-79.202287
PA;Berrysburg borough;354;40.602475;-76.811309
MN;Rose Creek city;354;43.603590;-92.830524
SC;Bonneau town;354;33.306720;-79.957836
OH;Ridgeway village;354;40.513880;-83.570642
NC;Bethania town;354;36.184418;-80.334786
MS;Puckett village;354;32.083100;-89.777658
SC;Patrick town;354;34.575450;-80.042944
KY;Bonnieville city;354;37.374850;-85.903429
AL;Anderson town;354;34.920029;-87.270358
SC;Donalds town;354;34.375215;-82.346937
NY;Bloomingburg village;353;41.556159;-74.441060
IN;Leavenworth town;353;38.199061;-86.342334
TX;Millsap town;353;32.746527;-98.009714
AK;Napakiak city;353;60.693282;-161.973491
AL;Pennington town;353;32.203669;-88.052495
MD;Accident town;353;39.628074;-79.319996
UT;Bicknell town;353;38.341383;-111.545463
WI;Weyerhaeuser village;353;45.423201;-91.415520
TX;Lawn town;353;32.135405;-99.748066
WI;Ephraim village;353;45.156509;-87.171047
FL;Lee town;352;30.419355;-83.299631
TX;Palisades village;352;35.060378;-101.799369
MT;Parker School CDP;352;48.250748;-109.725595
MN;New Munich city;352;45.628735;-94.753235
IA;Malcom city;352;41.707486;-92.555373
SC;Bethune town;352;34.414881;-80.347414
IA;Runnells city;352;41.512450;-93.357063
LA;Dixie Inn village;352;32.594552;-93.336707
AR;Garland town;352;33.362268;-93.715081
LA;South Mansfield village;352;32.016740;-93.722903
FL;Brooker town;352;29.888922;-82.331397
NE;Dannebrog village;352;41.118595;-98.546749
MO;Frankford city;351;39.493255;-91.320831
WY;Meeteetse town;351;44.155954;-108.869022
KS;Williamsburg city;351;38.480115;-95.466016
MN;Swanville city;351;45.915141;-94.639931
NY;Altmar village;351;43.511877;-76.000756
MO;Clarksdale city;351;39.812764;-94.550461
NY;Fleischmanns village;351;42.155666;-74.533098
CA;Grenada CDP;351;41.644438;-122.522768
AZ;Arizona Village CDP;351;34.853606;-114.584038
PA;Mill Creek borough;351;40.436666;-77.931033
MO;Portage Des Sioux city;351;38.926348;-90.342982
IL;Donovan village;351;40.884031;-87.615746
NE;Brainard village;351;41.183725;-97.002832
WI;Middle Village CDP;351;44.933853;-88.742805
SC;Atlantic Beach town;351;33.802838;-78.717007
ND;Reynolds city;350;47.671563;-97.106752
NY;Meridian village;350;43.163531;-76.535045
TX;K-Bar Ranch CDP;350;27.996465;-97.922898
TN;Finger city;350;35.356777;-88.608995
WI;Fairwater village;350;43.741047;-88.868887
TX;Richland Springs town;350;31.270326;-98.945654
PA;Wallaceton borough;350;40.960106;-78.288861
ND;Buxton city;350;47.603230;-97.099770
KY;Sonora city;350;37.525783;-85.894373
IA;Corwith city;350;42.993334;-93.955931
AK;Marshall city;349;61.878073;-162.084812
MO;New Hampton city;349;40.263730;-94.194621
WA;Winthrop town;349;48.473701;-120.178889
OH;Tremont City village;349;40.013759;-83.835165
IN;New Richmond town;349;40.194872;-86.978530
TX;West Pearsall CDP;349;28.897874;-99.107938
OK;Taft town;349;35.762595;-95.546046
WI;Scandinavia village;349;44.461513;-89.148659
FL;Bell town;349;29.754443;-82.861712
UT;Castle Valley town;349;38.634367;-109.410558
AZ;McNary CDP;349;34.076687;-109.854674
MO;Bunceton city;348;38.788960;-92.798740
SC;Ruby town;348;34.745626;-80.175903
IL;Elizabethtown village;348;37.449136;-88.303748
NY;Speculator village;348;43.526920;-74.363185
ND;White Shield CDP;348;47.661351;-101.845248
NE;Lodgepole village;348;41.148472;-102.638791
OH;Hayesville village;348;40.773853;-82.261753
TX;Faysville CDP;348;26.408564;-98.137947
AR;Sunset city;348;35.221540;-90.204965
WY;Baggs town;348;41.035575;-107.657399
MO;Canalou city;348;36.754415;-89.687063
WV;Flatwoods town;348;38.721374;-80.652957
WA;Riverside town;348;48.502830;-119.508718
ID;Arimo city;348;42.559460;-112.171399
MO;Sibley village;347;39.180338;-94.195940
NC;Cofield village;347;36.357424;-76.908672
MN;Sturgeon Lake city;347;46.383222;-92.827253
MN;Oslo city;347;48.195698;-97.131296
IL;Compton village;347;41.694222;-89.086006
NM;Crystal CDP;347;36.030056;-108.986649
AL;Somerville town;347;34.469961;-86.798782
NC;Staley town;347;35.794757;-79.551114
KY;Hustonville city;347;37.472800;-84.817669
DE;Townsend town;346;39.394200;-75.692670
MT;Ballantine CDP;346;45.948587;-108.145650
IN;Sulphur Springs town;346;40.005340;-85.444701
KS;Bronson city;346;37.896562;-95.072520
MO;Lake Lafayette city;346;38.948781;-93.969721
MN;New Germany city;346;44.884712;-93.966296
TX;Union Grove city;346;32.583227;-94.909607
IL;Cave-In-Rock village;346;37.470050;-88.166297
WA;Chehalis Village CDP;346;46.811799;-123.165961
MO;Shoal Creek Drive village;346;37.039128;-94.522090
OH;St. Louisville village;346;40.172821;-82.418787
NE;Prague village;346;41.309572;-96.807636
MN;Lynd city;346;44.386692;-95.891825
IA;Defiance city;346;41.824740;-95.342056
TX;Zuehl CDP;346;29.491600;-98.152772
AK;Nikolaevsk CDP;345;59.813043;-151.668387
NE;Oakdale village;345;42.069966;-97.967681
OK;Tushka town;345;34.319552;-96.166265
ND;Stanton city;345;47.319506;-101.382434
ND;Michigan City city;345;48.024415;-98.121851
NE;Odell village;345;40.050325;-96.800972
MI;Beal City CDP;345;43.669880;-84.909790
TN;Lynnville town;345;35.377313;-87.005306
IL;Winslow village;345;42.490470;-89.792060
OK;Butler town;345;35.637156;-99.185801
OK;Leedey town;345;35.868518;-99.344124
OH;Holloway village;345;40.161951;-81.133226
OH;Grand River village;345;41.737443;-81.281874
WA;Uniontown town;345;46.539098;-117.085331
WA;Neilton CDP;345;47.403574;-123.887303
PA;Kistler borough;344;40.380652;-77.867737
NM;Pueblo of Sandia Village CDP;344;35.256161;-106.572689
WV;Hundred town;344;39.684187;-80.457317
MS;Georgetown town;344;31.871058;-90.164186
MO;Morrisville town;344;37.480875;-93.427084
AL;West Jefferson town;344;33.649773;-87.071222
MS;Chunky town;344;32.327201;-88.929717
MN;St. Marys Point city;344;44.916267;-92.770711
NC;Halifax town;344;36.328397;-77.590732
SC;Eutawville town;344;33.393837;-80.344777
WI;Winter village;344;45.821014;-91.011118
MN;Shafer city;343;45.385800;-92.747897
PA;Saltillo borough;343;40.210859;-78.005678
IL;Biggsville village;343;40.854585;-90.863625
KY;Grand Rivers city;343;37.004732;-88.231773
NM;Jaconita CDP;343;35.892107;-106.028247
WI;Bowler village;343;44.862462;-88.980822
IL;Malden village;343;41.424834;-89.368444
TX;Warren City city;343;32.553516;-94.902389
MN;Fountain city;343;43.741439;-92.135527
MN;Canton city;343;43.530047;-91.929600
VA;Claremont town;343;37.227291;-76.965458
MO;Howardville city;342;36.567455;-89.598924
MO;Skidmore city;342;40.288488;-95.078955
MO;Mercer town;342;40.511846;-93.529509
CA;Beckwourth CDP;342;39.827528;-120.403710
OH;New Athens village;342;40.184401;-80.995196
PA;Mount Pleasant Mills CDP;342;40.723635;-77.017216
ID;Dover city;342;48.253583;-116.600309
DE;Fenwick Island town;342;38.459314;-75.053563
MO;Maitland city;342;40.201256;-95.075533
TN;Saltillo town;342;35.380579;-88.212119
OH;Green Camp village;342;40.531614;-83.209371
IA;Kimballton city;342;41.628280;-95.074492
NE;Unadilla village;342;40.683645;-96.271604
PA;Plumville borough;342;40.793823;-79.180235
TX;Lakewood Village city;342;33.141210;-96.970346
LA;Varnado village;342;30.894911;-89.831635
KY;Salt Lick city;342;38.119555;-83.616069
IL;Elliott village;341;40.464833;-88.271501
UT;Whiterocks CDP;341;40.467560;-109.929607
NE;Chapman village;341;41.022875;-98.159990
TN;Williston city;341;35.158955;-89.373328
NC;Ashley Heights CDP;341;35.083969;-79.371995
IN;Orland town;341;41.730645;-85.169616
NE;Long Pine city;341;42.535878;-99.702790
WY;Thayne town;341;42.919754;-111.000714
UT;Cedar Fort town;341;40.326300;-112.105613
TX;Dean city;341;33.928071;-98.379255
IA;Harcourt city;340;42.262056;-94.176589
IN;Russellville town;340;39.857191;-86.983454
OK;Mill Creek town;340;34.401179;-96.825189
NC;Castalia town;340;36.081258;-78.058682
TX;Eureka city;340;32.012403;-96.292524
NC;Sandyfield town;340;34.366179;-78.304704
SD;Colome city;340;43.259956;-99.716107
NY;Bemus Point village;340;42.162886;-79.391230
AL;Deatsville town;340;32.593958;-86.393454
PA;Sandy Ridge CDP;340;40.811904;-78.232142
NY;Duanesburg CDP;339;42.761835;-74.129049
MI;Oakley village;339;43.141312;-84.168988
MI;Luther village;339;44.039570;-85.684325
TX;Sunset city;339;33.453823;-97.766724
UT;La Sal CDP;339;38.302188;-109.268688
TX;Retreat town;339;32.051204;-96.474394
CA;Keene CDP;339;35.239090;-118.582510
MI;Lost Lake Woods CDP;339;44.778577;-83.425157
KS;Copeland city;339;37.540199;-100.630236
NC;Oak City town;339;35.963091;-77.305469
GA;Salem CDP;339;32.748609;-84.198816
WI;Bagley village;339;42.902764;-91.100714
NE;North Loup village;339;41.494856;-98.771253
NM;Beclabito CDP;339;36.835529;-109.014098
SD;Pollock town;339;45.899975;-100.288405
KS;Tescott city;339;39.012005;-97.878140
PA;Strausstown borough;339;40.492053;-76.184102
MS;Louin town;339;32.072112;-89.257890
MN;Vesta city;339;44.507079;-95.415784
IA;Holy Cross city;339;42.600334;-90.994557
MD;Newark CDP;339;38.265176;-75.271768
AZ;Chuichu CDP;339;32.744825;-111.797906
MI;Gaastra city;339;46.059652;-88.605549
NE;Davenport village;339;40.313312;-97.812490
KS;Ransom city;338;38.635344;-99.932434
ID;Declo city;338;42.519441;-113.629978
AK;Kwigillingok CDP;338;59.872266;-163.166165
NY;Lodi village;338;42.613366;-76.824082
MO;Forest City city;338;39.983135;-95.190735
AL;Mountainboro town;338;34.147665;-86.131765
LA;Norwood village;337;30.969430;-91.105509
MT;Coram CDP;337;48.417462;-114.045540
KY;Glenview Hills city;337;38.294169;-85.637954
WI;Arpin village;337;44.539613;-90.029038
MO;Hume town;337;38.090514;-94.584325
VA;Saxis town;337;37.925825;-75.723184
OR;Halfway city;337;44.878209;-117.110659
MS;Silver City town;337;33.095335;-90.495814
OR;Moro city;337;45.484883;-120.732186
MN;Pine Point CDP;337;46.991648;-95.391721
NY;Rensselaer Falls village;337;44.590673;-75.321134
PA;Commodore CDP;337;40.710694;-78.945857
OK;Coyle town;337;35.954065;-97.236459
NY;New Suffolk CDP;337;40.992788;-72.475190
SC;Hickory Grove town;337;34.983982;-81.415899
AR;Shirley town;337;35.655936;-92.316554
PA;Jefferson borough;337;39.930322;-80.058993
MI;Omer city;337;44.047898;-83.854796
TX;Morgan's Point city;336;29.676368;-94.999580
WV;Tunnelton town;336;39.395000;-79.746438
NE;Phillips village;336;40.898034;-98.213819
NY;Cold Brook village;336;43.240968;-75.039221
GA;Concord town;336;33.090848;-84.438913
IA;Sheldahl city;336;41.864114;-93.696455
WA;Northport town;336;48.914460;-117.782331
NE;Bradshaw village;336;40.883704;-97.747556
IA;Steamboat Rock city;336;42.407607;-93.066276
MN;Plato city;336;44.773151;-94.038658
KY;Creekside city;336;38.292179;-85.568122
OK;Gracemont town;336;35.187872;-98.258633
GA;Ellenton town;336;31.176563;-83.588016
AK;Nulato city;336;64.730011;-158.114101
CA;Lake Almanor Peninsula CDP;336;40.275319;-121.126715
LA;Bonita village;335;32.921780;-91.673838
ND;Medina city;335;46.894668;-99.298065
ND;Gackle city;335;46.627335;-99.143326
TX;Falcon Heights CDP;335;26.555827;-99.111413
UT;Woodland CDP;335;40.584812;-111.230617
MI;Barton Hills village;335;42.317737;-83.755337
TX;Cranfills Gap city;335;31.773727;-97.828335
AL;St. Florian town;335;34.872753;-87.625117
MS;Seminary town;335;31.562322;-89.496885
MN;Grey Eagle city;335;45.824271;-94.748927
OH;Wilmot village;335;40.656353;-81.633872
AR;Widener town;335;35.023559;-90.683886
TX;Leroy city;335;31.731794;-97.020240
AR;Chidester city;335;33.701331;-93.023349
IA;Templeton city;334;41.918073;-94.942540
WA;Bay View CDP;334;48.482846;-122.475510
IN;Carbon town;334;39.598974;-87.107510
MN;Green Isle city;334;44.678105;-94.008164
KS;Hamilton city;334;37.981244;-96.162605
IN;New Ross town;334;39.964573;-86.715028
KS;Courtland city;334;39.782803;-97.897054
TX;Ranchitos Las Lomas CDP;334;27.657185;-99.180297
SD;Stickney town;334;43.588521;-98.437867
GA;Bowersville town;334;34.371995;-83.082392
IN;Orestes town;334;40.271710;-85.724037
TX;Angus city;334;31.988851;-96.424350
KY;Rockport city;334;37.336428;-86.992778
NM;Seama CDP;333;35.040290;-107.524942
MN;Dexter city;333;43.718034;-92.704471
KY;Strathmoor Manor city;333;38.218688;-85.684846
NY;Gilgo-Oak Beach-Captree CDP;333;40.641100;-73.278195
TX;Lakeside town;333;28.105254;-97.862722
PA;Hop Bottom borough;333;41.704931;-75.765667
IL;Campbell Hill village;333;37.928964;-89.550350
NE;Chambers village;333;42.205133;-98.748171
PA;Spartansburg borough;333;41.821980;-79.685957
NE;Dalton village;332;41.408685;-102.972195
WY;La Grange town;332;41.638359;-104.164330
SC;Richburg town;332;34.717374;-81.019635
MN;New Market city;332;44.571713;-93.351722
TX;Dickens city;332;33.621341;-100.834987
OK;Francis town;332;34.873148;-96.591552
NY;Barneveld village;332;43.274087;-75.188710
OH;Harrisburg village;332;39.810729;-83.170728
NE;Glenvil village;332;40.502586;-98.253710
MI;Leonard village;332;42.864991;-83.141436
MN;Wilmont city;332;43.763935;-95.828598
OH;Waldo village;332;40.458481;-83.078054
GA;Siloam town;331;33.535691;-83.080443
TN;Rives town;331;36.357124;-89.049744
AR;Lexa city;331;34.597528;-90.750430
GA;Andersonville city;331;32.197008;-84.141701
MO;Foristell city;331;38.817542;-90.956737
MT;Martin City CDP;331;48.390443;-114.035250
NE;Maywood village;331;40.658065;-100.622746
IN;Vernon town;330;38.985061;-85.609930
IA;Harpers Ferry city;330;43.201668;-91.150696
MT;Hysham town;330;46.290535;-107.229929
IN;Michiana Shores town;330;41.756290;-86.818447
AZ;Top-of-the-World CDP;330;33.346856;-110.995172
TN;Toone town;330;35.352311;-88.953801
MS;Rienzi town;330;34.764718;-88.529208
CO;Ovid town;330;40.959919;-102.388851
NY;Prospect village;330;43.303671;-75.152190
KS;Dwight city;330;38.844602;-96.594935
MN;Skyline city;330;44.140899;-94.033505
NC;Forest Hills village;330;35.297208;-83.193705
IL;Raleigh village;330;37.827084;-88.533738
SD;Ethan town;330;43.545878;-97.983283
KS;Grinnell city;329;39.123999;-100.629852
PA;Hunker borough;329;40.204462;-79.616218
MN;Carlos city;329;45.971848;-95.292524
WI;Lac La Belle village;329;43.145460;-88.525757
MN;Dakota city;329;43.913664;-91.359740
PA;Timber Hills CDP;329;40.248972;-76.477786
MT;Evaro CDP;329;47.076573;-114.050225
MO;Chilhowee town;329;38.588676;-93.856190
GA;Cadwell town;329;32.340353;-83.042462
AR;Bigelow town;329;34.999061;-92.631203
WI;White Lake village;329;45.156596;-88.765597
IL;Sibley village;329;40.587580;-88.382282
AZ;Jerome town;329;34.748311;-112.110853
NE;Wallace village;329;40.838672;-101.164365
NC;Ruth town;329;35.383224;-81.943365
CA;Lake Almanor West CDP;329;40.235246;-121.204180
NC;Falcon town;328;35.192521;-78.648503
GA;Ila city;328;34.173692;-83.292706
NC;Waco town;328;35.362026;-81.429113
OH;Athalia village;328;38.512830;-82.306979
NC;Bridgeton town;328;35.122563;-77.021324
OK;Short CDP;328;35.573047;-94.506071
SC;Ridgeway town;328;34.305777;-80.961390
UT;Plymouth town;328;41.876301;-112.145561
MN;Deer Creek city;328;46.391137;-95.320748
SD;Wounded Knee CDP;328;43.144002;-102.367712
NC;Bostic town;328;35.362345;-81.834370
WI;Doylestown village;328;43.427784;-89.149127
OK;Fort Supply town;328;36.572271;-99.573856
KS;Ingalls city;328;37.829932;-100.453844
SD;Chancellor town;328;43.372382;-96.987761
AL;Vredenburgh town;327;31.826518;-87.320686
LA;Collinston village;327;32.690121;-91.871583
FL;Spring Lake CDP;327;28.488630;-82.308437
IA;Bode city;327;42.867146;-94.287910
PA;Centerport borough;327;40.486726;-76.007190
KS;Greeley city;327;38.367461;-95.126287
KY;Cherrywood Village city;327;38.261470;-85.654714
IA;Westside city;327;42.075229;-95.100227
TX;Reklaw city;327;31.861944;-94.984965
DE;Ellendale town;327;38.806715;-75.423941
KS;Grainfield city;327;39.114101;-100.467540
OK;Oktaha town;327;35.577772;-95.476762
ND;Hunter city;326;47.191046;-97.216626
MN;Milan city;326;45.110493;-95.912309
MO;Martinsburg town;326;39.101182;-91.647355
MO;Brookline village;326;37.179117;-93.417279
OR;Oceanside CDP;326;45.459022;-123.966014
IN;Fulton town;326;40.947157;-86.263935
MI;Lake Angelus city;326;42.691931;-83.325429
IA;Marble Rock city;326;42.964695;-92.867786
WI;Cazenovia village;326;43.523400;-90.196894
WI;La Valle village;326;43.583102;-90.131648
MO;Lake Mykee Town village;326;38.676699;-92.105681
OK;Cleo Springs town;326;36.404703;-98.441168
MI;Clayton village;326;41.863526;-84.235275
NC;New London town;326;35.444859;-80.218723
AR;Donaldson town;326;34.237169;-92.921177
OK;Fargo town;326;36.373449;-99.622749
IA;Libertyville city;325;40.957911;-92.049085
MS;Coahoma town;325;34.365914;-90.521640
PA;Donaldson CDP;325;40.635945;-76.405545
VT;Wells River village;325;44.153911;-72.054263
KY;Latonia Lakes city;325;38.968222;-84.498546
PA;West Liberty borough;325;41.009509;-80.059073
IA;Granville city;325;42.984552;-95.875737
IA;Macedonia city;325;41.192044;-95.425104
KS;Otis city;325;38.534933;-99.052088
MT;Nashua town;325;48.134403;-106.359754
AK;Tununak CDP;325;60.580477;-165.259486
WV;Henderson town;325;38.833035;-82.137216
PA;Pymatuning North CDP;325;41.663500;-80.461284
NC;Vann Crossroads CDP;324;35.169095;-78.410306
MI;Sherwood village;324;42.000602;-85.240045
AR;Tollette town;324;33.819078;-93.895742
IL;Ludlow village;324;40.386248;-88.126856
OR;Rivergrove city;324;45.385199;-122.733977
SD;Roscoe city;324;45.450306;-99.336783
MI;Clifford village;324;43.314193;-83.180261
KS;Sylvan Grove city;324;39.012860;-98.392491
PA;Bendersville Station-Aspers CDP;324;39.979613;-77.226122
WA;Wishram CDP;324;45.661198;-120.958788
OH;Vinton village;324;38.977490;-82.340170
TX;Lozano CDP;324;26.189952;-97.542312
MT;Agency CDP;324;48.257148;-109.772875
LA;Keachi town;323;32.182055;-93.906658
CO;Boone town;323;38.250083;-104.255166
TX;Cove city;323;29.813446;-94.825020
TX;La Paloma-Lost Creek CDP;323;27.717921;-97.741803
MO;Leasburg village;323;38.092657;-91.297002
TX;Nordheim city;323;28.923345;-97.613449
IL;Panama village;323;39.030451;-89.523548
KY;Woodburn city;323;36.841644;-86.531100
IL;Victoria village;323;41.033192;-90.096997
OH;Magnetic Springs village;323;40.353133;-83.262894
AR;Wabbaseka city;323;34.359964;-91.794090
MN;Hanley Falls city;323;44.690747;-95.620092
MO;Huntleigh city;323;38.615983;-90.410718
PA;Creekside borough;323;40.680353;-79.191413
TX;Bayview town;323;26.129573;-97.401165
OH;Scott village;322;40.989467;-84.584067
NE;Polk village;322;41.076243;-97.785010
NY;Farnham village;322;42.591643;-79.085173
ND;Drake city;322;47.923793;-100.371284
IL;Lerna village;322;39.417943;-88.288957
OH;Casstown village;322;40.052583;-84.127577
NE;Cook village;322;40.510526;-96.161506
MO;Creighton city;322;38.495498;-94.073148
GA;Newington town;322;32.589085;-81.504460
TX;Edom city;322;32.377611;-95.616485
IL;Brocton village;322;39.716470;-87.931812
WV;Lester town;322;37.734740;-81.300985
OH;Melrose village;322;41.090714;-84.419485
MO;Everton city;322;37.343574;-93.702611
GA;Bostwick town;322;33.737220;-83.514957
TX;Yantis town;321;32.932018;-95.575261
OH;Maplewood Park CDP;321;41.136697;-80.581985
MO;Eagleville town;321;40.469162;-93.987418
TX;Goree city;321;33.468707;-99.523874
AK;Newtok CDP;321;60.944456;-164.644105
OH;Port Jefferson village;321;40.330423;-84.090979
WY;West River CDP;321;44.096812;-107.980449
CA;Iron Horse CDP;321;39.789714;-120.495605
AR;Horseshoe Lake town;321;34.912702;-90.307523
GA;Iron City town;321;31.014217;-84.812070
OR;Ione city;321;45.500871;-119.824374
WV;Meadow Bridge town;321;37.862399;-80.855169
FL;Manalapan town;321;26.564397;-80.043359
FL;Goodland CDP;320;25.924478;-81.646876
PA;West Alexander borough;320;40.104190;-80.507841
GA;Ambrose city;320;31.594015;-83.015819
UT;Bluff CDP;320;37.283696;-109.552871
TX;Arroyo Alto CDP;320;26.136153;-97.821550
PA;Crabtree CDP;320;40.363400;-79.469664
TX;New Home city;320;33.327401;-101.911198
CA;Plumas Eureka CDP;320;39.789608;-120.651553
MO;Westphalia city;320;38.440207;-91.997887
VA;Ivor town;320;36.906577;-76.897860
TX;Paint Rock town;320;31.507777;-99.923277
